user_id,place_id,rating,unique_id
106138,P102,1,
105572,P092,5,
103632,P098,3,
106561,P102,2,
104665,P088,1,
101675,P100,2,
106145,P102,5,
104359,P101,4,
105081,P091,0,
102050,P094,3,
106396,P088,4,
105815,P101,2,
104687,P097,5,
104414,P084,2,
107870,P098,5,
103517,P103,3,
104763,P092,1,
105753,P086,5,
103971,P102,0,
107048,P086,4,
100580,P094,3,
100656,P084,4,
102302,P088,3,
100028,P089,0,
106480,P089,4,
102307,P100,2,
100837,P086,2,
108400,P103,1,
102502,P096,5,
104597,P092,3,
103173,P084,5,
105303,P094,5,
100858,P087,3,
107221,P085,4,
108282,P093,3,
108532,P091,1,
103600,P099,2,
105355,P087,3,
100632,P089,1,
109622,P099,2,
105507,P088,2,
105268,P094,2,
109139,P098,4,
108212,P090,3,
102950,P084,1,
108730,P097,1,
104968,P086,5,
101400,P086,3,
105134,P100,1,
104212,P101,5,
109803,P097,5,
104299,P087,5,
106730,P091,5,
107461,P097,1,
105769,P096,4,
106366,P103,2,
102068,P095,5,
108872,P100,1,
100856,P094,2,
103141,P098,1,
105481,P098,0,
109314,P100,5,
102043,P086,3,
101575,P094,1,
101021,P084,5,
109769,P100,4,
106165,P093,0,
107013,P087,0,
102181,P088,3,
102453,P087,4,
101200,P085,1,
103568,P099,4,
107082,P096,4,
100616,P100,3,
107678,P088,2,
104698,P088,1,
107712,P102,0,
109767,P087,2,
101149,P102,4,
105107,P088,2,
100006,P092,1,
109413,P098,1,
102744,P096,0,
108182,P091,2,
101342,P089,0,
101907,P100,3,
109848,P090,4,
100828,P088,5,
107248,P088,4,
109315,P090,5,
103221,P093,3,
108989,P088,3,
104741,P084,5,
102772,P103,4,
108448,P089,3,
101948,P092,3,
103045,P098,0,
101222,P099,4,
100074,P085,3,
104848,P086,2,
102482,P085,5,
103189,P100,1,
102593,P089,0,
107006,P087,1,
106374,P084,3,
109388,P096,1,
104793,P086,1,
100848,P087,5,
103556,P098,1,
102711,P089,3,
105692,P097,5,
103655,P098,0,
106966,P091,4,
100083,P086,2,
101648,P085,3,
103347,P088,1,
104527,P091,2,
106653,P101,5,
104415,P097,4,
109158,P102,0,
108801,P085,5,
102663,P098,2,
100366,P095,1,
109152,P087,3,
104151,P092,0,
102993,P100,4,
101439,P098,1,
105557,P089,2,
103691,P086,1,
100047,P086,3,
100957,P094,1,
101758,P090,0,
106238,P095,0,
101305,P088,0,
108543,P091,4,
103226,P095,2,
108614,P086,5,
103956,P101,3,
102067,P093,0,
108612,P099,4,
107832,P097,5,
104630,P086,1,
106234,P089,2,
100633,P101,3,
105226,P090,0,
108971,P092,5,
107563,P097,1,
101278,P103,2,
108894,P088,5,
102637,P087,2,
100910,P086,3,
104632,P097,0,
107664,P086,1,
109155,P100,3,
101564,P091,5,
105344,P097,4,
104918,P096,4,
104858,P102,1,
109311,P092,2,
106140,P095,4,
102480,P089,1,
107693,P090,3,
104001,P085,2,
109304,P099,5,
102021,P087,0,
106099,P096,4,
106427,P088,3,
105103,P091,0,
105137,P102,1,
100452,P092,4,
102238,P092,5,
100603,P088,4,
109627,P100,0,
108079,P085,2,
103699,P102,5,
101527,P086,1,
101442,P098,1,
108899,P099,1,
101202,P097,4,
108708,P091,0,
106639,P102,0,
100522,P092,2,
104161,P090,3,
109661,P101,4,
102375,P094,0,
108785,P101,0,
102725,P090,2,
101824,P087,3,
100987,P089,4,
109747,P099,3,
104905,P094,1,
107927,P095,0,
108312,P084,2,
101781,P086,5,
109614,P091,2,
101393,P094,2,
105110,P093,1,
104201,P092,1,
108790,P093,3,
104951,P100,0,
103780,P092,3,
109019,P102,5,
109985,P103,0,
100014,P086,4,
105000,P094,1,
107508,P103,2,
100771,P100,4,
101625,P090,5,
103106,P088,1,
106158,P095,5,
107903,P099,5,
102155,P087,4,
102942,P101,5,
102755,P095,0,
102616,P091,5,
108496,P091,5,
109651,P098,0,
107256,P096,3,
101662,P096,4,
109756,P096,3,
109067,P101,4,
100194,P099,4,
104935,P100,3,
105642,P090,1,
101021,P103,4,
106533,P093,1,
100201,P093,4,
100236,P094,3,
104208,P098,3,
109840,P101,3,
107334,P087,3,
103144,P100,5,
107406,P103,1,
105187,P099,3,
100232,P090,4,
107739,P096,5,
103251,P094,3,
109721,P101,4,
101899,P086,1,
100604,P098,2,
103416,P096,0,
104537,P095,0,
104149,P087,4,
109840,P094,2,
103240,P096,3,
109340,P090,3,
101442,P094,5,
106207,P092,3,
103957,P097,3,
101887,P097,3,
102834,P087,3,
106548,P084,2,
107038,P087,5,
103708,P088,5,
108075,P100,5,
102501,P101,1,
105202,P087,4,
108005,P091,4,
107256,P100,2,
109898,P088,3,
105191,P093,5,
108834,P092,1,
103454,P102,5,
100384,P103,5,
100690,P096,3,
105773,P103,0,
102300,P092,4,
104866,P094,2,
103662,P087,3,
102904,P100,4,
103184,P085,0,
103480,P084,4,
105522,P095,2,
109827,P096,0,
104518,P086,4,
103868,P089,3,
109681,P085,5,
106631,P097,4,
104602,P095,4,
108743,P096,2,
102840,P099,3,
105462,P101,4,
108918,P098,0,
109584,P100,1,
100547,P091,4,
107898,P087,1,
105117,P102,3,
101606,P100,0,
103977,P084,2,
102830,P102,0,
100589,P085,0,
103191,P088,4,
108340,P096,3,
103442,P102,0,
102882,P088,5,
101536,P086,5,
106890,P096,0,
101659,P087,4,
101892,P092,5,
106279,P089,1,
101189,P092,3,
102513,P086,0,
103385,P084,1,
109870,P090,4,
108976,P092,4,
101205,P096,5,
109571,P099,0,
102300,P093,0,
108055,P101,1,
104021,P099,0,
103516,P102,4,
100611,P085,3,
101186,P102,1,
101397,P096,2,
100269,P085,1,
106273,P084,5,
104341,P088,0,
101709,P094,3,
100870,P090,4,
106350,P095,1,
102773,P099,5,
100070,P089,5,
102481,P098,4,
105447,P090,2,
101774,P100,5,
107755,P096,1,
105769,P091,0,
108780,P085,4,
109954,P093,1,
106161,P101,4,
100369,P097,2,
106748,P090,1,
107697,P088,1,
104513,P088,0,
100152,P086,4,
104166,P091,1,
108896,P096,4,
100308,P097,5,
103745,P097,3,
100648,P092,5,
104356,P096,1,
100485,P102,5,
107013,P095,0,
104427,P102,1,
103486,P086,5,
100772,P094,3,
104473,P099,1,
108392,P085,5,
101620,P084,0,
109349,P089,3,
103888,P093,5,
107218,P091,3,
103430,P084,1,
108435,P098,3,
101845,P085,0,
103502,P085,5,
107446,P087,4,
106951,P098,4,
101988,P103,3,
108409,P096,3,
105262,P097,2,
101828,P090,5,
107533,P087,5,
104901,P092,0,
106868,P086,4,
104279,P095,1,
107719,P100,2,
102801,P100,4,
102477,P097,4,
109710,P097,2,
104374,P102,5,
101582,P098,2,
106939,P093,5,
104577,P093,4,
101610,P086,1,
104763,P086,2,
101119,P097,4,
103711,P099,2,
101598,P097,3,
109271,P089,2,
103015,P102,4,
102414,P093,5,
102528,P088,2,
103039,P099,3,
101201,P089,3,
101800,P087,4,
105764,P093,1,
100562,P084,2,
105616,P089,5,
108986,P095,1,
107273,P090,5,
101138,P090,2,
106136,P090,2,
108298,P094,3,
102968,P098,5,
100567,P098,1,
100290,P086,1,
107896,P098,1,
109801,P097,5,
100393,P099,1,
108373,P101,2,
103197,P085,0,
102590,P096,1,
103288,P100,2,
100057,P085,2,
105302,P103,4,
102817,P091,0,
107929,P091,0,
105554,P088,1,
100125,P084,5,
109945,P086,2,
106706,P097,5,
100571,P093,5,
107519,P087,0,
101767,P085,5,
106292,P086,3,
100408,P097,2,
104585,P084,2,
109288,P096,3,
104383,P100,1,
104446,P103,3,
104450,P094,0,
103384,P093,5,
109744,P092,5,
109542,P097,1,
107676,P099,5,
100643,P094,4,
107492,P101,4,
108183,P086,2,
101695,P098,1,
108724,P089,1,
105691,P102,3,
103182,P094,5,
109389,P103,4,
106659,P088,5,
104251,P091,1,
108973,P087,3,
106312,P099,3,
104911,P098,0,
105332,P085,4,
107931,P092,2,
107274,P098,0,
105793,P091,0,
103509,P102,5,
106401,P094,5,
109667,P098,4,
100017,P096,0,
109237,P101,1,
103811,P086,3,
107914,P096,0,
100847,P103,2,
101890,P089,0,
100306,P086,1,
106682,P095,5,
100547,P100,3,
100456,P103,3,
107929,P086,3,
107432,P087,0,
106935,P096,3,
101485,P102,2,
101310,P098,3,
106483,P087,1,
102905,P087,3,
109207,P103,1,
100877,P085,5,
106508,P099,4,
108357,P099,0,
100282,P095,1,
107439,P102,0,
101562,P091,0,
105686,P100,4,
102137,P084,4,
101926,P093,1,
105689,P091,0,
108397,P086,2,
103072,P089,3,
107464,P084,5,
108356,P100,3,
104801,P084,4,
107543,P097,2,
106559,P097,4,
107437,P090,1,
102559,P088,2,
103283,P084,5,
108303,P099,3,
101380,P084,0,
108279,P096,3,
106711,P102,2,
100348,P102,0,
101565,P097,5,
102823,P091,2,
106242,P093,2,
107892,P094,1,
107714,P086,0,
103969,P097,2,
102205,P100,4,
102015,P100,0,
109772,P089,5,
105040,P100,4,
106328,P096,3,
104672,P100,0,
102219,P087,1,
107046,P098,3,
108918,P084,3,
109561,P089,3,
102801,P093,5,
100052,P097,3,
106428,P099,1,
108381,P095,2,
106286,P098,5,
104301,P095,1,
109195,P096,4,
104798,P085,4,
106008,P103,4,
101453,P086,1,
100107,P100,1,
100807,P086,5,
106265,P089,0,
104986,P103,0,
101536,P091,4,
102135,P085,4,
107947,P100,3,
107963,P096,2,
109941,P094,1,
102926,P085,5,
104907,P103,1,
100528,P086,2,
106933,P084,4,
102937,P095,2,
107862,P097,1,
104572,P099,1,
100944,P096,4,
101882,P089,1,
105491,P102,2,
108039,P084,5,
108105,P086,3,
106617,P101,5,
109564,P086,1,
106748,P086,3,
101274,P103,5,
100910,P098,2,
102240,P099,2,
103407,P097,2,
108479,P089,4,
101961,P093,2,
101149,P098,3,
101045,P086,3,
102858,P103,1,
104496,P095,5,
109773,P102,4,
101291,P084,1,
102718,P085,4,
106258,P086,1,
109014,P095,1,
105462,P097,0,
100144,P099,4,
104838,P103,4,
106288,P102,2,
109416,P095,1,
101995,P096,5,
105764,P095,0,
101916,P091,5,
103925,P101,4,
104803,P101,3,
100331,P098,3,
105720,P095,1,
103055,P095,4,
109870,P099,3,
109954,P086,5,
104499,P097,0,
100250,P099,3,
103901,P096,3,
109667,P089,0,
101463,P096,5,
105632,P103,3,
107619,P085,2,
108941,P089,2,
102011,P099,0,
108943,P088,2,
107683,P100,0,
101790,P102,2,
108215,P087,4,
105747,P100,5,
108422,P087,5,
103174,P098,0,
109614,P100,2,
108802,P085,1,
101499,P085,1,
104024,P084,5,
101007,P093,5,
101713,P101,0,
108146,P099,4,
104220,P096,0,
100191,P087,4,
106505,P103,0,
107540,P086,5,
106576,P089,2,
101025,P099,5,
102568,P097,4,
100965,P089,4,
109614,P095,4,
105902,P087,2,
105555,P097,0,
106222,P100,5,
101181,P091,1,
105606,P094,5,
101892,P098,2,
102474,P103,5,
104059,P102,3,
108464,P096,2,
105727,P101,1,
108351,P086,2,
109432,P094,4,
104567,P103,1,
102742,P097,3,
108784,P103,1,
101222,P092,0,
103486,P086,1,
100174,P097,5,
102364,P097,5,
107996,P101,0,
105918,P088,4,
107471,P101,5,
108330,P084,1,
102416,P096,2,
104013,P099,5,
104737,P100,5,
104951,P084,2,
109337,P090,1,
100470,P103,0,
100208,P084,3,
105000,P101,5,
109256,P094,4,
103499,P103,0,
105992,P087,3,
102803,P093,5,
103793,P090,2,
100731,P084,2,
102675,P087,5,
109365,P101,2,
104532,P098,2,
104891,P092,0,
109746,P091,4,
103056,P097,3,
109394,P097,4,
101958,P090,4,
104993,P101,4,
104952,P101,1,
105819,P090,4,
100985,P085,4,
108375,P093,5,
106773,P090,3,
107226,P101,0,
101203,P098,5,
107096,P089,3,
105961,P100,0,
104918,P101,5,
106057,P091,0,
109734,P095,1,
107943,P101,3,
107713,P099,0,
103121,P084,2,
105434,P100,4,
100526,P093,2,
106581,P099,2,
108200,P095,4,
101823,P099,2,
108869,P089,0,
100220,P089,2,
106456,P094,2,
108557,P100,0,
103339,P098,2,
105810,P089,5,
102426,P090,0,
107502,P100,5,
107014,P095,4,
106033,P085,0,
105250,P086,3,
109995,P103,3,
107470,P095,3,
107193,P095,3,
106174,P101,4,
101354,P091,1,
105496,P096,4,
105638,P103,4,
103660,P095,0,
101799,P085,3,
109346,P102,1,
104295,P085,0,
108399,P096,4,
108852,P092,3,
104010,P101,0,
102292,P090,4,
103133,P102,0,
109159,P090,4,
106645,P097,5,
100834,P103,4,
104584,P090,2,
102873,P089,4,
109816,P101,1,
106294,P094,1,
109577,P086,2,
108310,P101,1,
108835,P098,2,
106230,P100,2,
105545,P087,0,
100793,P103,3,
102363,P101,2,
105666,P085,0,
107423,P096,0,
105392,P101,0,
100452,P089,5,
106942,P098,4,
100644,P091,3,
101658,P089,3,
104781,P092,4,
108735,P091,1,
107756,P099,2,
107152,P098,0,
103119,P100,3,
108666,P099,0,
105309,P094,2,
101851,P084,3,
105530,P091,1,
101596,P088,4,
104032,P088,2,
103685,P090,4,
105400,P088,4,
107566,P097,5,
101421,P092,1,
104015,P101,4,
109694,P090,0,
102324,P084,2,
101424,P089,5,
104010,P098,4,
102542,P098,3,
104365,P089,2,
101696,P086,5,
104769,P084,4,
100471,P097,2,
108048,P101,4,
109036,P099,0,
106576,P103,3,
102899,P084,1,
102306,P096,5,
103240,P100,2,
109473,P098,4,
108568,P100,5,
109745,P086,5,
104746,P090,0,
106206,P097,1,
108151,P095,4,
106651,P087,3,
105965,P092,1,
100695,P100,2,
104426,P087,2,
109955,P103,3,
106115,P092,4,
108160,P086,3,
103682,P091,1,
104563,P092,1,
105809,P096,1,
103796,P100,0,
108902,P094,4,
108669,P088,2,
109561,P100,0,
103413,P090,5,
100055,P091,0,
104545,P095,2,
102981,P100,2,
103217,P100,4,
104702,P096,3,
109704,P103,3,
109047,P101,4,
102936,P102,1,
104002,P098,1,
107544,P100,3,
102863,P098,5,
102526,P092,5,
106191,P098,3,
107208,P101,2,
107201,P098,3,
108692,P089,0,
104234,P100,2,
103160,P086,1,
109962,P084,3,
106766,P091,1,
109932,P103,1,
101688,P087,0,
105471,P093,2,
103135,P102,5,
109683,P085,1,
104867,P093,4,
105110,P101,0,
102002,P096,5,
100384,P087,0,
108199,P095,5,
101297,P099,0,
100949,P090,1,
103481,P085,5,
100321,P090,0,
102432,P101,0,
104655,P094,0,
106010,P094,5,
100305,P103,2,
104524,P102,0,
109472,P098,0,
107956,P094,2,
108496,P087,0,
106362,P103,0,
102464,P095,5,
101963,P088,0,
101103,P103,3,
102257,P087,3,
106985,P092,1,
101279,P092,0,
106738,P101,4,
108480,P100,2,
109530,P101,4,
109326,P087,0,
100644,P092,1,
102597,P093,2,
107857,P095,1,
106314,P088,1,
109126,P095,3,
100122,P102,0,
105337,P100,3,
109244,P084,1,
106426,P088,1,
106485,P090,1,
106968,P090,3,
109719,P096,4,
105504,P103,4,
108445,P099,0,
109510,P101,5,
105670,P086,5,
100601,P085,3,
106161,P101,0,
108201,P085,5,
106372,P086,1,
100700,P094,0,
101600,P100,0,
105186,P101,1,
100148,P100,4,
100119,P095,0,
101832,P090,0,
108443,P090,4,
105186,P101,4,
101607,P084,2,
106061,P088,1,
109716,P100,3,
101977,P085,1,
102178,P086,5,
102042,P097,0,
105525,P097,2,
108331,P092,2,
106673,P090,5,
105730,P087,5,
104305,P099,3,
102339,P085,0,
107962,P087,2,
107052,P103,4,
109780,P087,0,
107783,P092,5,
102957,P101,3,
101090,P091,0,
103605,P095,3,
102406,P096,5,
100849,P089,1,
109691,P098,1,
103771,P097,0,
100566,P100,3,
108936,P092,3,
105839,P099,0,
101958,P089,1,
101357,P084,1,
109092,P093,0,
106674,P085,4,
100871,P099,4,
106162,P089,0,
108331,P092,3,
102196,P101,2,
102948,P095,5,
104942,P101,1,
106128,P103,5,
109003,P090,2,
101624,P087,5,
107897,P092,4,
106463,P098,3,
103459,P096,0,
100847,P085,3,
106850,P086,4,
105086,P098,5,
104942,P087,5,
103918,P087,3,
102883,P091,1,
109016,P085,2,
103086,P088,0,
103068,P090,0,
108101,P088,4,
107378,P099,4,
104897,P089,2,
101396,P084,3,
102178,P085,2,
109059,P085,4,
104691,P084,2,
100698,P094,1,
103477,P098,0,
103440,P097,5,
101568,P084,4,
107724,P103,4,
104111,P088,3,
104468,P096,2,
108034,P099,1,
103673,P096,0,
105815,P100,3,
103045,P086,4,
109951,P102,3,
103802,P089,5,
102968,P095,3,
108795,P088,0,
100220,P103,2,
108807,P088,1,
100791,P100,4,
103885,P093,1,
106261,P095,4,
108248,P102,4,
100197,P085,2,
106577,P101,2,
103352,P093,5,
104401,P099,0,
108704,P085,4,
105698,P086,5,
108179,P099,0,
101180,P095,2,
104099,P102,3,
102116,P085,1,
104621,P086,4,
100453,P093,3,
107236,P096,4,
101955,P092,0,
109955,P084,4,
106722,P099,4,
100152,P091,2,
108506,P089,2,
106864,P085,0,
105013,P086,4,
101401,P087,0,
107840,P090,0,
108328,P102,2,
103687,P089,2,
102708,P096,1,
101977,P086,4,
104870,P102,0,
107781,P100,1,
101273,P097,2,
100190,P097,0,
107036,P090,2,
100639,P086,2,
106241,P098,2,
104952,P089,5,
108356,P084,3,
103439,P103,1,
100483,P096,0,
102403,P097,5,
107391,P084,2,
101655,P092,0,
101437,P100,0,
105053,P086,2,
103145,P090,5,
101398,P098,5,
109156,P089,2,
105782,P086,3,
106056,P095,1,
103495,P099,1,
100160,P095,2,
100623,P090,3,
106662,P100,2,
105091,P088,3,
104268,P096,2,
104220,P101,1,
101363,P091,3,
109906,P093,3,
107234,P089,4,
102271,P101,2,
109418,P084,3,
107586,P100,1,
109781,P084,1,
102939,P088,3,
103555,P101,0,
104663,P085,2,
100237,P093,3,
108353,P094,5,
106451,P100,3,
109712,P102,0,
103888,P088,3,
104663,P085,0,
109785,P091,1,
100583,P095,5,
104992,P097,2,
101666,P101,1,
102079,P095,2,
109750,P087,2,
101888,P088,3,
107067,P091,1,
108350,P101,0,
106762,P095,1,
109814,P093,4,
108063,P101,5,
104075,P102,5,
106874,P098,3,
106789,P091,0,
102786,P098,2,
104083,P096,5,
106352,P085,2,
107261,P086,3,
105402,P090,3,
102117,P101,4,
108712,P100,3,
101522,P098,1,
108417,P102,2,
107657,P085,1,
105467,P090,5,
106024,P089,5,
104482,P085,3,
107097,P094,1,
107856,P094,2,
102281,P090,5,
101528,P092,5,
107268,P087,3,
106349,P094,4,
104036,P102,4,
101225,P102,4,
109102,P100,4,
106313,P089,0,
106118,P086,1,
106002,P095,5,
106312,P102,1,
104745,P085,3,
101909,P084,4,
100574,P096,0,
109771,P102,1,
102894,P095,0,
104722,P084,4,
103898,P088,3,
109589,P087,4,
103563,P091,5,
106125,P099,0,
104726,P094,2,
105041,P094,0,
103165,P102,1,
110000,P101,4,
100821,P096,3,
101005,P100,2,
103517,P100,0,
102208,P102,3,
106251,P090,2,
108153,P101,2,
108322,P089,3,
109610,P093,2,
108248,P099,2,
101448,P089,4,
106108,P089,4,
107432,P090,5,
100973,P087,1,
109478,P095,0,
104223,P086,5,
103210,P102,3,
101148,P092,2,
103472,P097,2,
105990,P093,3,
101544,P090,2,
108638,P103,4,
101330,P088,1,
106562,P090,0,
105124,P091,1,
105058,P087,0,
100381,P102,3,
109892,P084,4,
101984,P101,4,
101936,P084,4,
102264,P093,5,
100280,P088,5,
106422,P085,0,
100492,P091,3,
104734,P099,2,
102533,P087,3,
100129,P084,1,
102877,P092,4,
101381,P089,0,
107008,P096,5,
108330,P093,2,
103076,P085,3,
103909,P101,1,
108755,P084,3,
100977,P090,4,
106216,P103,2,
108620,P098,0,
107903,P092,3,
105593,P099,0,
109876,P095,5,
101082,P085,3,
102448,P087,3,
107694,P090,5,
104642,P097,1,
106471,P096,1,
105514,P098,5,
109704,P101,0,
103213,P087,5,
108436,P091,4,
108328,P098,4,
108592,P102,1,
105774,P085,1,
109316,P096,5,
105458,P093,3,
101414,P091,2,
103390,P091,5,
109131,P101,2,
105239,P099,2,
100426,P092,4,
106091,P099,0,
105844,P098,5,
105151,P102,2,
103847,P102,5,
107985,P084,1,
107922,P093,4,
104888,P084,4,
109008,P084,1,
103042,P095,1,
102998,P087,4,
101265,P103,5,
103419,P100,3,
108771,P086,2,
100389,P098,2,
106745,P088,0,
100349,P085,3,
104924,P098,0,
100961,P090,1,
107912,P093,1,
106917,P094,0,
107826,P092,0,
107324,P087,3,
100258,P086,1,
104692,P098,3,
105346,P090,2,
101998,P092,5,
109517,P089,1,
101069,P090,0,
107747,P086,1,
102060,P096,4,
103271,P088,3,
108588,P087,1,
101311,P092,4,
103530,P086,5,
108844,P099,5,
104425,P084,3,
104714,P085,4,
100671,P090,2,
105065,P084,1,
104879,P095,4,
101611,P090,5,
107575,P091,0,
105232,P101,2,
108826,P091,5,
102105,P103,2,
106939,P085,3,
100390,P089,2,
104801,P084,3,
102150,P099,5,
109074,P103,0,
109756,P099,2,
103686,P095,5,
105319,P100,3,
101010,P091,2,
104847,P100,5,
102081,P099,2,
107719,P085,0,
109582,P088,1,
103734,P085,4,
106563,P103,3,
105376,P090,4,
108197,P100,3,
109752,P086,4,
103535,P088,3,
102178,P094,1,
107179,P097,1,
107737,P095,5,
109865,P094,2,
103721,P087,0,
105551,P097,5,
104596,P088,0,
107423,P091,1,
105904,P099,5,
102127,P089,2,
101705,P097,0,
102788,P095,0,
103011,P094,3,
101628,P084,5,
106008,P097,3,
104781,P097,1,
106448,P096,2,
109064,P102,4,
106541,P087,3,
101828,P093,5,
108834,P099,5,
100384,P085,5,
102181,P102,0,
106423,P103,5,
106227,P097,0,
105183,P093,3,
102916,P097,1,
109177,P084,3,
109510,P088,4,
109123,P099,5,
107217,P101,5,
101479,P096,0,
102352,P096,1,
105585,P094,2,
108234,P092,0,
104600,P094,0,
105822,P101,1,
104784,P095,4,
107025,P090,3,
104770,P102,5,
105184,P098,2,
100198,P103,5,
109878,P092,3,
100637,P084,0,
101369,P099,0,
106803,P094,5,
108695,P088,2,
106601,P089,2,
103901,P093,5,
100675,P089,0,
109761,P093,1,
104675,P100,2,
106005,P097,2,
109876,P097,2,
102166,P088,1,
101590,P088,2,
100735,P088,3,
109167,P097,1,
102941,P092,0,
105081,P089,0,
105481,P103,5,
101040,P085,3,
100533,P085,3,
103776,P085,3,
108680,P096,1,
101352,P092,4,
106313,P100,3,
105089,P085,0,
107351,P091,5,
100712,P087,4,
106084,P102,5,
107044,P096,3,
104813,P093,0,
109691,P084,0,
107290,P089,4,
106981,P103,4,
104980,P094,2,
100139,P090,0,
106315,P100,0,
106809,P084,2,
102186,P087,3,
108448,P089,2,
108003,P103,4,
105814,P094,3,
106135,P094,2,
109802,P088,3,
108380,P096,3,
104397,P085,5,
104471,P086,5,
102469,P084,4,
105390,P096,0,
108855,P085,0,
107771,P084,3,
108273,P097,0,
105960,P093,1,
103611,P093,3,
104354,P097,0,
105572,P098,4,
105981,P093,0,
109944,P088,4,
101495,P095,4,
106695,P097,1,
102125,P089,5,
108973,P093,5,
106713,P093,1,
105250,P086,1,
102565,P093,5,
100670,P089,0,
109990,P094,3,
105223,P089,0,
101583,P088,2,
105138,P095,2,
103887,P095,2,
107457,P094,0,
108767,P097,1,
102962,P103,3,
106539,P094,2,
100894,P100,1,
109138,P101,3,
103788,P087,1,
109996,P086,4,
108962,P085,1,
101225,P087,2,
103320,P094,5,
106484,P095,2,
108044,P100,1,
100156,P094,2,
101993,P096,1,
103261,P102,5,
108502,P097,4,
104496,P088,3,
108831,P088,4,
109728,P090,2,
109622,P099,1,
103631,P091,5,
107536,P090,5,
109484,P100,2,
100523,P085,0,
103456,P085,1,
103078,P086,2,
104831,P093,4,
103484,P090,2,
108060,P096,2,
109198,P084,4,
100766,P086,0,
101248,P103,3,
101336,P093,0,
101307,P087,4,
103148,P094,5,
100829,P099,3,
109969,P101,4,
103647,P100,5,
106960,P098,5,
100418,P090,3,
109402,P087,4,
108967,P100,4,
107283,P094,2,
106432,P096,1,
105909,P084,5,
105164,P096,2,
107703,P099,4,
101471,P085,5,
103722,P101,0,
102384,P103,3,
102084,P085,3,
102433,P085,3,
104262,P101,5,
108597,P096,1,
106130,P089,0,
109171,P096,3,
100946,P100,1,
109895,P092,1,
100422,P093,2,
107495,P101,4,
107069,P099,4,
102912,P089,1,
109326,P090,4,
107349,P085,2,
101999,P102,4,
106827,P092,5,
109029,P089,1,
103993,P100,4,
103649,P094,3,
100423,P084,0,
101403,P092,0,
107507,P089,1,
104257,P090,3,
108519,P091,2,
101025,P086,1,
104629,P084,4,
109342,P089,1,
102875,P085,2,
103841,P095,0,
102722,P098,0,
105741,P091,1,
106816,P091,5,
108872,P086,3,
102333,P093,2,
103134,P086,3,
106503,P101,0,
104509,P094,4,
108327,P089,3,
108383,P085,3,
107493,P093,3,
108444,P099,2,
104191,P099,3,
102354,P093,4,
106326,P088,4,
107317,P102,1,
100085,P097,3,
103624,P084,0,
106871,P087,2,
107550,P089,3,
108962,P084,3,
107318,P084,5,
107436,P098,1,
106503,P091,4,
108564,P084,1,
101997,P087,4,
108889,P094,4,
108452,P103,1,
109197,P101,4,
105257,P091,5,
105052,P103,3,
102450,P100,5,
102576,P091,4,
107122,P093,5,
105762,P084,2,
104281,P102,2,
107779,P099,1,
102442,P097,5,
107823,P093,0,
108569,P101,5,
105339,P093,3,
104953,P087,0,
103083,P100,3,
106087,P100,2,
107069,P089,5,
105972,P102,2,
102346,P095,2,
109715,P086,0,
103353,P092,2,
100527,P095,3,
101386,P089,4,
109116,P089,2,
106002,P088,4,
106417,P103,0,
101767,P102,5,
108129,P085,3,
102313,P087,2,
109701,P086,0,
106649,P098,1,
100106,P090,4,
108291,P095,2,
103068,P098,3,
104977,P099,4,
108588,P090,1,
109922,P098,5,
101845,P089,4,
105850,P102,1,
102570,P086,2,
107083,P092,3,
109371,P084,2,
108323,P085,5,
109953,P087,5,
101268,P096,0,
108514,P096,1,
109865,P100,1,
104318,P102,1,
102122,P101,3,
107862,P097,5,
100012,P092,2,
106962,P090,4,
107236,P096,3,
105828,P089,4,
108468,P095,1,
103963,P090,5,
104366,P100,4,
102672,P088,1,
103728,P084,3,
109071,P088,0,
104671,P092,2,
100139,P100,5,
102441,P086,5,
103057,P101,0,
100695,P084,0,
102361,P087,4,
108003,P099,0,
104915,P094,5,
102002,P089,1,
104827,P087,2,
106577,P093,0,
107425,P100,3,
100646,P084,3,
103697,P095,1,
105714,P089,4,
105586,P098,5,
107330,P102,1,
107118,P089,2,
106436,P086,3,
109812,P103,5,
103596,P100,3,
101645,P094,2,
106775,P088,0,
109521,P095,0,
107825,P084,4,
107288,P096,2,
102576,P090,2,
109653,P090,0,
104291,P087,1,
101792,P093,5,
108552,P089,4,
106635,P099,0,
107507,P103,1,
107547,P100,2,
109927,P093,2,
103998,P095,3,
106556,P084,5,
103746,P095,4,
102859,P099,4,
106483,P103,4,
105823,P093,3,
107596,P089,1,
106391,P091,2,
102061,P101,0,
106465,P095,4,
104263,P100,5,
102982,P090,5,
109369,P100,2,
102371,P102,3,
107417,P091,5,
107385,P086,3,
103161,P090,5,
100484,P090,1,
109599,P092,4,
109675,P099,3,
106509,P095,1,
104248,P089,0,
109286,P086,0,
109251,P084,2,
103927,P086,3,
109900,P102,0,
105665,P095,2,
108934,P086,3,
109842,P100,5,
100334,P102,1,
108382,P092,1,
101396,P096,2,
100761,P091,3,
103473,P084,1,
106428,P102,0,
102959,P084,2,
102207,P102,4,
100123,P086,0,
102955,P087,1,
107723,P084,3,
109106,P086,0,
105414,P101,3,
108391,P093,0,
107534,P087,4,
109758,P100,0,
101347,P100,3,
103452,P095,1,
101291,P091,5,
101582,P095,1,
108978,P094,1,
102720,P090,0,
106056,P098,3,
106845,P088,0,
